year,state,county_name,fips_code,rep_num,dem_num,county_num,vap,dem_margin,turnout,state_electoral_votes
2008,GA,Oglethorpe,13221,4144.0,2232.0,6447,10280,-0.29657204901504575,0.6271400778210117,15
2008,GA,Paulding,13223,39192.0,17229.0,56985,85210,-0.3854172150565938,0.6687595352658139,15
2008,GA,Peach,13225,5173.0,5927.0,11165,19360,0.06753246753246753,0.5767045454545454,15
2008,GA,Pickens,13227,10004.0,2595.0,12786,22985,-0.5794619114656656,0.5562758320643898,15
2008,GA,Pierce,13229,5500.0,1253.0,6791,12830,-0.6253865410101606,0.5293063133281372,15
2008,GA,Pike,13231,6547.0,1575.0,8203,12200,-0.6061197123003779,0.6723770491803279,15
2008,GA,Polk,13233,9850.0,4052.0,14113,28255,-0.4108268971869907,0.4994868164926562,15
2008,GA,Pulaski,13235,2553.0,1377.0,3953,7600,-0.2974955729825449,0.5201315789473684,15
2008,GA,Putnam,13237,5966.0,3102.0,9132,15425,-0.31362242663162504,0.5920259319286872,15
2008,GA,Quitman,13239,509.0,597.0,1114,2035,0.07899461400359066,0.5474201474201474,15
2008,GA,Rabun,13241,5487.0,2001.0,7599,12290,-0.45874457165416505,0.6183075671277461,15
2008,GA,Randolph,13243,1370.0,1833.0,3215,5565,0.14401244167962676,0.577717879604672,15
2008,GA,Richmond,13245,26842.0,52100.0,79333,143720,0.3183794889894495,0.5519969384915113,15
2008,GA,Rockdale,13247,16921.0,20526.0,37706,53705,0.0956081260276879,0.7020947770226236,15
2008,GA,Schley,13249,1252.0,479.0,1738,2855,-0.44476409666283084,0.6087565674255692,15
2008,GA,Screven,13251,3423.0,3024.0,6481,11135,-0.06156457336830736,0.582038616973507,15
2008,GA,Seminole,13253,2315.0,1660.0,3996,6735,-0.1639139139139139,0.5933184855233853,15
2008,GA,Spalding,13255,14885.0,10141.0,25255,44875,-0.18784399128885368,0.5627855153203343,15
2008,GA,Stephens,13257,7689.0,2705.0,10517,18930,-0.47389940096985833,0.5555731642894876,15
2008,GA,Stewart,13259,783.0,1305.0,2105,3500,0.24798099762470308,0.6014285714285714,15
2008,GA,Sumter,13261,5717.0,6454.0,12235,22950,0.06023702492848386,0.533115468409586,15
2008,GA,Talbot,13263,1301.0,2369.0,3700,4980,0.28864864864864864,0.7429718875502008,15
2008,GA,Taliaferro,13265,339.0,643.0,990,1515,0.30707070707070705,0.6534653465346535,15
2008,GA,Tattnall,13267,4730.0,1932.0,6714,16260,-0.41674113792076256,0.4129151291512915,15
2008,GA,Taylor,13269,2021.0,1536.0,3583,6375,-0.13536142897013675,0.5620392156862745,15
2008,GA,Telfair,13271,2486.0,1862.0,4374,9035,-0.14266117969821673,0.48411732152739345,15
2008,GA,Terrell,13273,1890.0,2501.0,4416,7585,0.1383605072463768,0.582201713909031,15
2008,GA,Thomas,13275,10642.0,7720.0,18459,33090,-0.15829676580529822,0.5578422484134179,15
2008,GA,Tift,13277,9431.0,4749.0,14257,28390,-0.32840008416918004,0.5021838675589997,15
2008,GA,Toombs,13279,6658.0,2964.0,9688,18750,-0.38129644921552436,0.5166933333333333,15
2008,GA,Towns,13281,4292.0,1391.0,5739,8890,-0.505488761108207,0.6455568053993251,15
2008,GA,Treutlen,13283,1826.0,1112.0,2954,5245,-0.24170616113744076,0.5632030505243089,15
2008,GA,Troup,13285,15391.0,10455.0,26028,45150,-0.18964192408175812,0.5764784053156147,15
2008,GA,Turner,13287,2096.0,1427.0,3553,6605,-0.1882915845764143,0.5379258137774413,15
2008,GA,Twiggs,13289,2087.0,2402.0,4519,7760,0.06970568709891568,0.5823453608247423,15
2008,GA,Union,13291,8013.0,2486.0,10634,16785,-0.519747978183186,0.6335418528448019,15
2008,GA,Upson,13293,7291.0,4061.0,11421,20195,-0.28281236319061376,0.5655360237682595,15
2008,GA,Walker,13295,17110.0,6095.0,23542,48365,-0.4678871803585082,0.4867569523415693,15
2008,GA,Walton,13297,27253.0,8469.0,36026,58335,-0.521401210237051,0.6175709265449558,15
2008,GA,Ware,13299,8311.0,4034.0,12416,26235,-0.34447487113402064,0.47326091099676004,15
2008,GA,Warren,13301,1087.0,1554.0,2660,4480,0.1755639097744361,0.59375,15
2008,GA,Washington,13303,4216.0,4607.0,8863,15365,0.04411598781450976,0.5768304588350146,15
2008,GA,Wayne,13305,7601.0,2858.0,10560,20995,-0.4491477272727273,0.502976899261729,15
2008,GA,Webster,13307,588.0,515.0,1111,1550,-0.06570657065706571,0.7167741935483871,15
2008,GA,Wheeler,13309,1408.0,794.0,2210,5560,-0.27782805429864255,0.39748201438848924,15
2008,GA,White,13311,8467.0,2174.0,10761,18720,-0.5847969519561379,0.5748397435897435,15
2008,GA,Whitfield,13313,19230.0,8167.0,27677,52830,-0.39971817754814465,0.5238879424569374,15
2008,GA,Wilcox,13315,2159.0,978.0,3163,6825,-0.3733797028137844,0.4634432234432234,15
2008,GA,Wilkes,13317,2705.0,2315.0,5052,7895,-0.07719714964370546,0.6398986700443319,15
2008,GA,Wilkinson,13319,2349.0,2298.0,4673,7335,-0.01091375989728226,0.6370824812542604,15
2008,GA,Worth,13321,5780.0,2542.0,8370,15850,-0.386857825567503,0.5280757097791798,15
2004,HI,Hawaii,15001,22032.0,35116.0,57702,122810,0.22675123912516032,0.46984773226935916,4
2004,HI,Honolulu,15003,144157.0,152500.0,298547,638995,0.02794534863857282,0.46721335847698336,4
2004,HI,Kauai,15007,9740.0,14916.0,24876,45220,0.20807203730503296,0.550110570544007,4
2004,HI,Maui,15009,18187.0,28803.0,47430,100420,0.22382458359687962,0.47231627165903206,4
2008,HI,Hawaii,15001,14866.0,50819.0,66916,122810,0.5372855520353876,0.544874195912385,4
2008,HI,Honolulu,15003,88164.0,214239.0,306813,638995,0.4109180510604179,0.4801492969428556,4
2008,HI,Kauai,15007,6245.0,20416.0,27224,45220,0.5205333529238907,0.6020344980097302,4
2008,HI,Maui,15009,11154.0,39727.0,51789,100420,0.5517194771090386,0.5157239593706433,4
2004,ID,Ada,16001,94641.0,58523.0,155002,261160,-0.23301634817615258,0.5935135549088681,4
2004,ID,Adams,16003,1468.0,555.0,2063,2720,-0.44255937954435287,0.7584558823529411,4
2004,ID,Bannock,16005,21479.0,12903.0,34843,57340,-0.24613265218264788,0.6076560865015695,4
2004,ID,Bear Lake,16007,2506.0,494.0,3040,4215,-0.6618421052631579,0.7212336892052195,4
2004,ID,Benewah,16009,2823.0,1148.0,4047,6895,-0.4138868297504324,0.5869470630891951,4
2004,ID,Bingham,16011,12734.0,3605.0,16564,27310,-0.5511349915479353,0.6065177590626144,4
2004,ID,Blaine,16013,4034.0,5992.0,10146,14740,0.19298245614035087,0.6883310719131615,4
2004,ID,Boise,16015,2501.0,970.0,3527,5720,-0.43407995463566773,0.6166083916083916,4
2004,ID,Bonner,16017,10697.0,6649.0,17681,31300,-0.22894632656523953,0.564888178913738,4
2004,ID,Bonneville,16019,30048.0,8356.0,38871,63735,-0.5580509891693036,0.6098846787479407,4
2004,ID,Boundary,16021,3012.0,1268.0,4378,7825,-0.39835541343079034,0.5594888178913738,4
2004,ID,Butte,16023,1077.0,321.0,1406,2080,-0.5376955903271693,0.6759615384615385,4
2004,ID,Camas,16025,450.0,139.0,595,695,-0.5226890756302521,0.8561151079136691,4
2004,ID,Canyon,16027,41599.0,13415.0,55692,110670,-0.5060690943043884,0.5032258064516129,4
2004,ID,Caribou,16029,2753.0,491.0,3281,4775,-0.6894239561109418,0.6871204188481675,4
2004,ID,Cassia,16031,6562.0,1153.0,7821,12870,-0.6915995397008056,0.6076923076923076,4
2004,ID,Clark,16033,302.0,46.0,353,495,-0.7252124645892352,0.7131313131313132,4
2004,ID,Clearwater,16035,2839.0,1117.0,4034,6640,-0.4268715914724839,0.6075301204819277,4
2004,ID,Custer,16037,1762.0,559.0,2358,3175,-0.510178117048346,0.7426771653543307,4
2004,ID,Elmore,16039,6011.0,1959.0,8059,20240,-0.5027919096662117,0.3981719367588933,4
2004,ID,Franklin,16041,4527.0,456.0,5054,7735,-0.8055005935892362,0.653393665158371,4
2004,ID,Fremont,16043,4965.0,741.0,5769,7990,-0.7321892875715028,0.7220275344180225,4
2004,ID,Gem,16045,5416.0,1628.0,7134,11695,-0.5309784132324081,0.6100042753313382,4
2004,ID,Gooding,16047,3973.0,1278.0,5325,8870,-0.5061032863849765,0.6003382187147689,4
2004,ID,Idaho,16049,6017.0,1689.0,7965,11920,-0.5433772755806654,0.6682046979865772,4
2004,ID,Jefferson,16051,7703.0,1084.0,8906,14035,-0.7432068268582978,0.6345564659779124,4
2004,ID,Jerome,16053,5177.0,1344.0,6580,11825,-0.5825227963525836,0.5564482029598309,4
2004,ID,Kootenai,16055,36173.0,17584.0,54596,98975,-0.3404828192541578,0.5516140439504925,4
2004,ID,Latah,16057,8686.0,8430.0,17547,29970,-0.014589388499458598,0.5854854854854855,4
2004,ID,Lemhi,16059,3079.0,915.0,4053,6180,-0.533925487293363,0.6558252427184466,4
2004,ID,Lewis,16061,1359.0,440.0,1820,2835,-0.5049450549450549,0.6419753086419753,4
2004,ID,Lincoln,16063,1388.0,466.0,1875,2885,-0.49173333333333336,0.6499133448873483,4
2004,ID,Madison,16065,10693.0,826.0,11637,26655,-0.8478989430265532,0.4365785030951041,4
2004,ID,Minidoka,16067,5797.0,1331.0,7200,11900,-0.6202777777777778,0.6050420168067226,4
2004,ID,Nez Perce,16069,11009.0,6476.0,17700,29765,-0.25610169491525425,0.5946581555518227,4
2004,ID,Oneida,16071,1789.0,304.0,2133,2945,-0.6962025316455697,0.7242784380305602,4
2004,ID,Owyhee,16073,2859.0,685.0,3590,6540,-0.6055710306406685,0.5489296636085627,4
2004,ID,Payette,16075,6256.0,1848.0,8180,15450,-0.5388753056234719,0.5294498381877023,4
2004,ID,Power,16077,2105.0,829.0,2958,4500,-0.43137254901960786,0.6573333333333333,4
2004,ID,Shoshone,16079,2922.0,2331.0,5337,9980,-0.11073636874648679,0.5347695390781563,4
2004,ID,Teton,16081,2235.0,1416.0,3690,5345,-0.22195121951219512,0.6903648269410664,4
2004,ID,Twin Falls,16083,19672.0,6458.0,26435,50140,-0.4998675997730282,0.5272237734343838,4
2004,ID,Valley,16085,2863.0,1843.0,4772,6770,-0.21374685666387258,0.7048744460856721,4
2004,ID,Washington,16087,3274.0,1033.0,4359,6695,-0.5141087405368203,0.6510828976848394,4
2008,ID,Ada,16001,93328.0,82236.0,179402,261160,-0.06182762733971751,0.6869428702710981,4
2008,ID,Adams,16003,1517.0,728.0,2320,2720,-0.3400862068965517,0.8529411764705882,4
2008,ID,Bannock,16005,19356.0,14792.0,35105,57340,-0.1300099700897308,0.6122253226369027,4
2008,ID,Bear Lake,16007,2377.0,502.0,2943,4215,-0.6371049949031601,0.698220640569395,4
2008,ID,Benewah,16009,2646.0,1407.0,4164,6895,-0.29755043227665706,0.6039158810732415,4
2008,ID,Bingham,16011,12230.0,4424.0,17155,27310,-0.45502768872048965,0.6281581838154522,4
2008,ID,Blaine,16013,3439.0,6947.0,10571,14740,0.33185129126856494,0.7171641791044776,4
2008,ID,Boise,16015,2433.0,1240.0,3773,5720,-0.3161940100715611,0.6596153846153846,4
2008,ID,Bonner,16017,11145.0,7840.0,19547,31300,-0.16907965416687984,0.6245047923322684,4
2008,ID,Bonneville,16019,29334.0,11417.0,41703,63735,-0.42963335971033256,0.6543186632148741,4
2008,ID,Boundary,16021,3078.0,1484.0,4733,7825,-0.33678428058313964,0.6048562300319489,4
2008,ID,Butte,16023,1056.0,318.0,1410,2080,-0.5234042553191489,0.6778846153846154,4
2008,ID,Camas,16025,422.0,187.0,618,695,-0.3802588996763754,0.8892086330935252,4
2008,ID,Canyon,16027,42752.0,20147.0,64246,110670,-0.35185069887619463,0.5805186590765339,4
2008,ID,Caribou,16029,2656.0,553.0,3302,4775,-0.6368867353119322,0.6915183246073299,4
2008,ID,Cassia,16031,6309.0,1332.0,7842,12870,-0.6346595256312165,0.6093240093240093,4
2008,ID,Clark,16033,305.0,64.0,375,495,-0.6426666666666667,0.7575757575757576,4
2008,ID,Clearwater,16035,2569.0,1211.0,3906,6640,-0.34767025089605735,0.5882530120481928,4
2008,ID,Custer,16037,1694.0,611.0,2352,3175,-0.4604591836734694,0.7407874015748032,4
2008,ID,Elmore,16039,5665.0,2591.0,8436,20240,-0.36439070649596966,0.416798418972332,4
2008,ID,Franklin,16041,4246.0,600.0,5073,7735,-0.7187068795584467,0.6558500323206206,4
2008,ID,Fremont,16043,4700.0,1065.0,5880,7990,-0.6181972789115646,0.7359198998748435,4
2008,ID,Gem,16045,5585.0,2166.0,7947,11695,-0.43022524222977226,0.679521162890124,4
2008,ID,Gooding,16047,3765.0,1489.0,5391,8870,-0.4221851233537377,0.6077790304396843,4
2008,ID,Idaho,16049,5895.0,2017.0,8210,11920,-0.4723507917174178,0.6887583892617449,4
2008,ID,Jefferson,16051,8540.0,1641.0,10441,14035,-0.6607604635571306,0.7439258995368722,4
2008,ID,Jerome,16053,4897.0,1794.0,6847,11825,-0.453191178618373,0.5790274841437633,4
2008,ID,Kootenai,16055,38387.0,22120.0,61932,98975,-0.26265904540463736,0.6257337711543319,4
2008,ID,Latah,16057,7988.0,9195.0,17714,29970,0.06813819577735125,0.5910577243910577,4
2008,ID,Lemhi,16059,2938.0,1061.0,4105,6180,-0.4572472594397077,0.6642394822006472,4
2008,ID,Lewis,16061,1275.0,479.0,1804,2835,-0.44124168514412415,0.636331569664903,4
2008,ID,Lincoln,16063,1232.0,545.0,1870,2885,-0.367379679144385,0.6481802426343154,4
2008,ID,Madison,16065,11131.0,1627.0,13057,26655,-0.7278854254422915,0.48985181016694807,4
2008,ID,Minidoka,16067,5087.0,1630.0,6890,11900,-0.5017416545718433,0.5789915966386555,4
2008,ID,Nez Perce,16069,10357.0,7123.0,17823,29765,-0.18145093418616395,0.5987905257853183,4
2008,ID,Oneida,16071,1724.0,381.0,2162,2945,-0.6211840888066605,0.734125636672326,4
2008,ID,Owyhee,16073,3024.0,944.0,4058,6540,-0.5125677673730902,0.6204892966360857,4
2008,ID,Payette,16075,5988.0,2415.0,8613,15450,-0.4148380355276907,0.5574757281553399,4
2008,ID,Power,16077,1754.0,1027.0,2842,4500,-0.2558057705840957,0.6315555555555555,4
2008,ID,Shoshone,16079,2953.0,2521.0,5666,9980,-0.07624426403106248,0.5677354709418838,4
2008,ID,Teton,16081,2263.0,2302.0,4658,5345,0.008372692142550452,0.8714686623012161,4
2008,ID,Twin Falls,16083,19032.0,8621.0,28344,50140,-0.36730877787186,0.5652971679297966,4
2008,ID,Valley,16085,2772.0,2405.0,5296,6770,-0.069297583081571,0.782274741506647,4
2008,ID,Washington,16087,3168.0,1241.0,4506,6695,-0.4276520195295162,0.6730395817774458,4
2004,IL,Adams,17001,20834.0,10511.0,31477,51150,-0.32795374400355815,0.615386119257087,21
2004,IL,Alexander,17003,1831.0,2016.0,3873,6180,0.047766589207332816,0.6266990291262136,21
2004,IL,Bond,17005,4068.0,3228.0,7369,13875,-0.11399104356086308,0.5310990990990991,21
2004,IL,Boone,17007,11132.0,8286.0,19541,33680,-0.14564249526636303,0.5801959619952494,21
2004,IL,Brown,17009,1679.0,895.0,2585,5340,-0.30328820116054156,0.48408239700374533,21
2004,IL,Bureau,17011,9822.0,7961.0,17902,25945,-0.10395486537817003,0.6899980728464059,21
2004,IL,Calhoun,17013,1317.0,1367.0,2706,3920,0.018477457501847747,0.6903061224489796,21
2004,IL,Carroll,17015,4534.0,3537.0,8135,12500,-0.12255685310387215,0.6508,21
2004,IL,Cass,17017,3163.0,2492.0,5700,9320,-0.11771929824561403,0.6115879828326181,21
2004,IL,Champaign,17019,39896.0,41524.0,82434,143520,0.01974913263944489,0.5743729096989967,21
2004,IL,Christian,17021,9044.0,6112.0,15267,26200,-0.1920482085543984,0.5827099236641221,21
2004,IL,Clark,17023,5082.0,2877.0,8007,12785,-0.27538403896590485,0.6262807978099335,21
2004,IL,Clay,17025,4416.0,2101.0,6554,10450,-0.3532194079951175,0.6271770334928229,21
2004,IL,Clinton,17027,10219.0,6797.0,17131,27595,-0.19975483042437686,0.6208008697227758,21
2004,IL,Coles,17029,13015.0,9566.0,22780,42550,-0.15140474100087797,0.5353701527614572,21
2004,IL,Cook,17031,597405.0,1439724.0,2049434,3415335,0.4110007933897847,0.6000682217117794,21
2004,IL,Crawford,17033,6083.0,3194.0,9332,14915,-0.30957993999142736,0.6256788467985249,21
2004,IL,Cumberland,17035,3497.0,1862.0,5416,8215,-0.30188330871491875,0.6592818015824711,21
2004,IL,DeKalb,17037,21095.0,19263.0,40768,77375,-0.04493720565149137,0.5268885298869144,21
2004,IL,De Witt,17039,4920.0,2836.0,7798,12280,-0.26724801231084894,0.6350162866449511,21
2004,IL,Douglas,17041,5702.0,2767.0,8540,13985,-0.3436768149882904,0.6106542724347516,21
2004,IL,DuPage,17043,218902.0,180097.0,402446,621905,-0.09642287412472729,0.6471181289746827,21
2004,IL,Edgar,17045,5258.0,3093.0,8429,14490,-0.2568513465417013,0.5817115251897861,21
2004,IL,Edwards,17047,2412.0,930.0,3364,5130,-0.4405469678953627,0.6557504873294348,21
2004,IL,Effingham,17049,11774.0,4388.0,16278,25335,-0.45374124585329895,0.64251036116045,21
2004,IL,Fayette,17051,5880.0,3571.0,9549,16195,-0.241805424651796,0.5896264279098488,21
2004,IL,Ford,17053,4511.0,1912.0,6479,10465,-0.40114215156659977,0.6191113234591495,21
2004,IL,Franklin,17055,10388.0,8816.0,19352,30155,-0.0812319140140554,0.6417509534073951,21
2004,IL,Fulton,17057,7818.0,9080.0,17035,28510,0.07408277076606985,0.5975096457383374,21
2004,IL,Gallatin,17059,1619.0,1573.0,3225,4670,-0.014263565891472868,0.6905781584582441,21
2004,IL,Greene,17061,3559.0,2457.0,6068,10435,-0.1816084377059987,0.5815045519885003,21
2004,IL,Grundy,17063,11198.0,8463.0,19831,33285,-0.13791538500327769,0.5957939011566772,21
2004,IL,Hamilton,17065,2653.0,1814.0,4514,6350,-0.18586619406291538,0.7108661417322835,21
2004,IL,Hancock,17067,5837.0,3975.0,9899,14475,-0.18809980806142035,0.6838687392055268,21
2004,IL,Hardin,17069,1501.0,923.0,2437,3595,-0.23717685679113665,0.6778859527121002,21
2004,IL,Henderson,17071,1857.0,2269.0,4153,6015,0.09920539369130749,0.6904405652535328,21
2004,IL,Henry,17073,13212.0,11877.0,25241,37365,-0.05289013905946674,0.6755252241402382,21
2004,IL,Iroquois,17075,9914.0,3832.0,13835,22290,-0.4396096855800506,0.6206819201435622,21
2004,IL,Jackson,17077,11190.0,14300.0,25826,46280,0.1204212808797336,0.558038029386344,21
2004,IL,Jasper,17079,3529.0,1781.0,5336,7420,-0.3275862068965517,0.7191374663072776,21
2004,IL,Jefferson,17081,10160.0,6713.0,16948,30915,-0.2033868303044607,0.5482128416626233,21
2004,IL,Jersey,17083,5435.0,4597.0,10137,17070,-0.08266745585478938,0.5938488576449912,21
2004,IL,Jo Daviess,17085,6174.0,5311.0,11584,17250,-0.07449930939226519,0.671536231884058,21
2004,IL,Johnson,17087,3997.0,1813.0,5865,11005,-0.3723785166240409,0.5329395729213994,21
2004,IL,Kane,17089,94359.0,75922.0,171715,295720,-0.10736976967649885,0.5806675233328824,21
2004,IL,Kankakee,17091,24739.0,20003.0,45036,80170,-0.10516031619149126,0.5617562679306474,21
2004,IL,Kendall,17093,19774.0,12374.0,32402,61800,-0.22838096413801617,0.5243042071197411,21
2004,IL,Knox,17095,11111.0,13403.0,24708,40665,0.09276347741622147,0.6075986720767245,21
2004,IL,Lake,17097,139081.0,134352.0,275295,439980,-0.017177936395503007,0.6256988954043365,21
2004,IL,LaSalle,17099,26101.0,24263.0,50729,83340,-0.03623174121311282,0.6086993040556755,21
2004,IL,Lawrence,17101,4162.0,2518.0,6729,13225,-0.24431564868479716,0.5088090737240075,21
2004,IL,Lee,17103,9307.0,6416.0,15876,26675,-0.18209876543209877,0.5951640112464854,21
2004,IL,Livingston,17105,10316.0,5632.0,16039,28895,-0.2920381569923312,0.5550787333448693,21
2004,IL,Logan,17107,9112.0,4273.0,13467,23820,-0.35932278903987525,0.5653652392947103,21
2004,IL,McDonough,17109,7656.0,7119.0,14929,27195,-0.03597025922700784,0.5489612061040633,21
2004,IL,McHenry,17111,76412.0,50330.0,127948,210840,-0.20384843842811143,0.6068487952950105,21
2004,IL,McLean,17113,41276.0,29877.0,71620,122230,-0.15915945266685283,0.5859445308025852,21
2004,IL,Macon,17115,28118.0,23341.0,51746,82755,-0.0923163143044873,0.6252915231708054,21
2004,IL,Macoupin,17117,11413.0,11193.0,22785,37060,-0.009655475093263111,0.6148138154344307,21
2004,IL,Madison,17119,59384.0,63399.0,123678,202280,0.0324633322013616,0.6114198141190429,21
2004,IL,Marion,17121,9413.0,7694.0,17224,29890,-0.09980260102183,0.5762462361993977,21
2004,IL,Marshall,17123,3734.0,2806.0,6584,9795,-0.14094775212636695,0.6721796835119959,21
2004,IL,Mason,17125,3907.0,3215.0,7183,11500,-0.0963385771961576,0.6246086956521739,21
2004,IL,Massac,17127,4578.0,2805.0,7424,11595,-0.2388200431034483,0.6402759810263045,21
2004,IL,Menard,17129,4408.0,2137.0,6574,9510,-0.3454517797383633,0.6912723449001051,21
2004,IL,Mercer,17131,4405.0,4512.0,8974,12610,0.011923334076220192,0.7116574147501983,21
2004,IL,Monroe,17133,9468.0,6788.0,16370,24080,-0.16371411117898596,0.6798172757475083,21
2004,IL,Montgomery,17135,6851.0,5979.0,12930,23280,-0.0674400618716164,0.5554123711340206,21
2004,IL,Morgan,17137,9392.0,5650.0,15180,27695,-0.24650856389986825,0.5481133778660408,21
2004,IL,Moultrie,17139,4028.0,2388.0,6466,10790,-0.25363439529848436,0.5992585727525487,21
2004,IL,Ogle,17141,14918.0,9018.0,24091,39430,-0.2449047362085426,0.610981486178037,21
2004,IL,Peoria,17143,41051.0,41121.0,82771,135545,0.000845706829686726,0.6106532885757497,21
2004,IL,Perry,17145,5589.0,4770.0,10425,17845,-0.07856115107913669,0.5841972541328103,21
2004,IL,Piatt,17147,5392.0,3124.0,8586,12530,-0.2641509433962264,0.6852354349561054,21
2004,IL,Pike,17149,5032.0,2849.0,7980,12695,-0.2735588972431078,0.6285939346199291,21
2004,IL,Pope,17151,1500.0,918.0,2436,3290,-0.23891625615763548,0.7404255319148936,21
2004,IL,Pulaski,17153,1720.0,1372.0,3108,4645,-0.11196911196911197,0.6691065662002152,21
2004,IL,Putnam,17155,1623.0,1704.0,3352,4555,0.02416467780429594,0.7358946212952799,21
2004,IL,Randolph,17157,8076.0,6771.0,14956,25990,-0.087255950788981,0.5754520969603694,21
2004,IL,Richland,17159,5153.0,2529.0,7749,12065,-0.3386243386243386,0.6422710319104848,21
2004,IL,Rock Island,17161,29663.0,39880.0,69972,108715,0.14601554907677355,0.6436278342455043,21
2004,IL,St. Clair,17163,50203.0,62410.0,113189,191335,0.1078461687973213,0.5915749862806073,21
2004,IL,Saline,17165,7057.0,4697.0,11814,19775,-0.19976299305908243,0.5974209860935524,21
2004,IL,Sangamon,17167,55904.0,38630.0,95375,146025,-0.18111664482306683,0.6531415853449751,21
2004,IL,Schuyler,17169,2403.0,1594.0,4031,5320,-0.20069461672041677,0.7577067669172932,21
2004,IL,Scott,17171,1696.0,927.0,2636,4055,-0.2917298937784522,0.6500616522811344,21
2004,IL,Shelby,17173,6753.0,3744.0,10577,16800,-0.2844852037439728,0.6295833333333334,21
2004,IL,Stark,17175,1841.0,1189.0,3061,4605,-0.21300228683436787,0.6647122692725299,21
2004,IL,Stephenson,17177,12212.0,8913.0,21320,35410,-0.15473733583489682,0.602089805139791,21
2004,IL,Tazewell,17179,36058.0,25814.0,62338,99590,-0.1643299432128076,0.6259463801586505,21
2004,IL,Union,17181,5333.0,3735.0,9119,13910,-0.1752385129948459,0.6555715312724658,21
2004,IL,Vermilion,17183,18731.0,14726.0,33714,60255,-0.1187933796049119,0.5595220313666915,21
2004,IL,Wabash,17185,4212.0,1752.0,6006,9485,-0.4095904095904096,0.633210332103321,21
2004,IL,Warren,17187,4474.0,3938.0,8457,13565,-0.06337944897717866,0.6234426833763361,21
2004,IL,Washington,17189,5072.0,2986.0,8104,11300,-0.25740375123395853,0.7171681415929203,21
2004,IL,Wayne,17191,6102.0,2139.0,8287,12775,-0.4782188970676964,0.6486888454011742,21
2004,IL,White,17193,5180.0,3071.0,8301,11710,-0.25406577520780627,0.7088812980358667,21
2004,IL,Whiteside,17195,12959.0,13723.0,26873,44360,0.028430022699363674,0.6057935076645626,21
2004,IL,Will,17197,129098.0,115625.0,246409,433145,-0.05467738597210329,0.5688833993235521,21
2004,IL,Williamson,17199,18086.0,11685.0,29960,49780,-0.21365153538050735,0.6018481317798312,21
2004,IL,Winnebago,17201,60782.0,59740.0,121425,209690,-0.00858142886555487,0.5790691020077257,21
2004,IL,Woodford,17203,12698.0,6005.0,18802,28090,-0.3559727688543772,0.6693485226059096,21
2008,IL,Adams,17001,18711.0,11794.0,30823,51150,-0.22441034292573728,0.6026001955034214,21
2008,IL,Alexander,17003,1692.0,2189.0,3937,6180,0.12623825247650494,0.6370550161812297,21
2008,IL,Bond,17005,3947.0,3843.0,7924,13875,-0.013124684502776375,0.5710990990990991,21
2008,IL,Boone,17007,10403.0,11333.0,22157,33680,0.04197319131651397,0.6578681710213776,21
2008,IL,Brown,17009,1544.0,986.0,2569,5340,-0.21720513818606463,0.4810861423220974,21
2008,IL,Bureau,17011,7911.0,8889.0,17113,25945,0.057149535440892886,0.6595875891308537,21
2008,IL,Calhoun,17013,1221.0,1423.0,2699,3920,0.07484253427195257,0.6885204081632653,21
2008,IL,Carroll,17015,3596.0,3965.0,7674,12500,0.048084440969507425,0.61392,21
2008,IL,Cass,17017,2617.0,2690.0,5408,9320,0.013498520710059171,0.5802575107296137,21
2008,IL,Champaign,17019,33871.0,48597.0,84143,143520,0.17501158741665973,0.586280657748049,21
2008,IL,Christian,17021,7872.0,6918.0,15100,26200,-0.06317880794701987,0.5763358778625954,21
2008,IL,Clark,17023,4409.0,3742.0,8288,12785,-0.08047779922779923,0.6482596793116934,21
2008,IL,Clay,17025,3926.0,2425.0,6454,10450,-0.2325689494886892,0.6176076555023924,21
2008,IL,Clinton,17027,9357.0,7657.0,17314,27595,-0.09818643872011089,0.627432505888748,21
2008,IL,Coles,17029,10978.0,11716.0,23076,42550,0.031981279251170044,0.5423266745005876,21
2008,IL,Cook,17031,487736.0,1629024.0,2137466,3415335,0.533944399583432,0.6258437312884387,21
2008,IL,Crawford,17033,5070.0,3883.0,9129,14915,-0.13002519443531602,0.6120683875293329,21
2008,IL,Cumberland,17035,3156.0,2055.0,5321,8215,-0.20691599323435445,0.6477175897748022,21
2008,IL,DeKalb,17037,18266.0,25784.0,44818,77375,0.16774510241420856,0.5792310177705977,21
2008,IL,De Witt,17039,4348.0,3308.0,7801,12280,-0.13331624150749904,0.6352605863192182,21
2008,IL,Douglas,17041,5005.0,3228.0,8356,13985,-0.21266156055528962,0.5974973185555953,21
2008,IL,DuPage,17043,183626.0,228698.0,417973,621905,0.10783471659652658,0.6720849647454193,21
2008,IL,Edgar,17045,4398.0,3743.0,8255,14490,-0.07934585099939431,0.5697032436162871,21
2008,IL,Edwards,17047,2137.0,1140.0,3350,5130,-0.29761194029850746,0.6530214424951267,21
2008,IL,Effingham,17049,11323.0,5262.0,16835,25335,-0.36002376002376,0.6644957568581015,21
2008,IL,Fayette,17051,5499.0,3967.0,9680,16195,-0.15826446280991735,0.59771534424205,21
2008,IL,Ford,17053,4079.0,2227.0,6386,10465,-0.29000939555277166,0.610224558050645,21
2008,IL,Franklin,17055,9404.0,8880.0,18641,30155,-0.028110079931334155,0.6181727740009949,21
