geoid,geoname,year,cvap_est
05000US28079,"Leake County, Mississippi",2006,15576.0
05000US20103,"Leavenworth County, Kansas",2006,53243.0
05000US42075,"Lebanon County, Pennsylvania",2006,97723.0
05000US01081,"Lee County, Alabama",2006,95746.0
05000US05077,"Lee County, Arkansas",2006,8497.0
05000US12071,"Lee County, Florida",2006,399845.0
05000US13177,"Lee County, Georgia",2006,20805.0
05000US17103,"Lee County, Illinois",2006,27482.0
05000US19111,"Lee County, Iowa",2006,27795.0
05000US21129,"Lee County, Kentucky",2006,6432.0
05000US28081,"Lee County, Mississippi",2006,58176.0
05000US37105,"Lee County, North Carolina",2006,36486.0
05000US45061,"Lee County, South Carolina",2006,15067.0
05000US48287,"Lee County, Texas",2006,11220.0
05000US51105,"Lee County, Virginia",2006,20271.0
05000US26089,"Leelanau County, Michigan",2006,16894.0
05000US28083,"Leflore County, Mississippi",2006,24439.0
05000US42077,"Lehigh County, Pennsylvania",2006,245220.0
05000US16059,"Lemhi County, Idaho",2006,6277.0
05000US26091,"Lenawee County, Michigan",2006,75174.0
05000US37107,"Lenoir County, North Carolina",2006,42875.0
05000US12073,"Leon County, Florida",2006,202439.0
05000US48289,"Leon County, Texas",2006,12322.0
05000US21131,"Leslie County, Kentucky",2006,9194.0
05000US21133,"Letcher County, Kentucky",2006,19263.0
05000US12075,"Levy County, Florida",2006,30171.0
05000US16061,"Lewis County, Idaho",2006,2902.0
05000US21135,"Lewis County, Kentucky",2006,10662.0
05000US29111,"Lewis County, Missouri",2006,7685.0
05000US36049,"Lewis County, New York",2006,20056.0
05000US47101,"Lewis County, Tennessee",2006,8729.0
05000US53041,"Lewis County, Washington",2006,53465.0
05000US54041,"Lewis County, West Virginia",2006,13340.0
05000US30049,"Lewis and Clark County, Montana",2006,45711.0
05000US45063,"Lexington County, South Carolina",2006,174825.0
05000US51678,"Lexington city, Virginia",2006,5877.0
05000US12077,"Liberty County, Florida",2006,6474.0
05000US13179,"Liberty County, Georgia",2006,42957.0
05000US30051,"Liberty County, Montana",2006,1697.0
05000US48291,"Liberty County, Texas",2006,50642.0
05000US39089,"Licking County, Ohio",2006,118041.0
05000US01083,"Limestone County, Alabama",2006,54698.0
05000US48293,"Limestone County, Texas",2006,15621.0
05000US05079,"Lincoln County, Arkansas",2006,11187.0
05000US08073,"Lincoln County, Colorado",2006,4137.0
05000US13181,"Lincoln County, Georgia",2006,6286.0
05000US16063,"Lincoln County, Idaho",2006,3050.0
05000US20105,"Lincoln County, Kansas",2006,2512.0
05000US21137,"Lincoln County, Kentucky",2006,18612.0
05000US23015,"Lincoln County, Maine",2006,27590.0
05000US27081,"Lincoln County, Minnesota",2006,4617.0
05000US28085,"Lincoln County, Mississippi",2006,25321.0
05000US29113,"Lincoln County, Missouri",2006,35415.0
05000US30053,"Lincoln County, Montana",2006,15228.0
05000US31111,"Lincoln County, Nebraska",2006,26815.0
05000US32017,"Lincoln County, Nevada",2006,3069.0
05000US35027,"Lincoln County, New Mexico",2006,16016.0
05000US37109,"Lincoln County, North Carolina",2006,52652.0
05000US40081,"Lincoln County, Oklahoma",2006,24265.0
05000US41041,"Lincoln County, Oregon",2006,35373.0
05000US46083,"Lincoln County, South Dakota",2006,26165.0
05000US47103,"Lincoln County, Tennessee",2006,24864.0
05000US53043,"Lincoln County, Washington",2006,7884.0
05000US54043,"Lincoln County, West Virginia",2006,17094.0
05000US55069,"Lincoln County, Wisconsin",2006,22669.0
05000US56023,"Lincoln County, Wyoming",2006,11743.0
05000US22061,"Lincoln Parish, Louisiana",2006,33857.0
05000US19113,"Linn County, Iowa",2006,151162.0
05000US20107,"Linn County, Kansas",2006,7306.0
05000US29115,"Linn County, Missouri",2006,9678.0
05000US41043,"Linn County, Oregon",2006,81474.0
05000US48295,"Lipscomb County, Texas",2006,1995.0
05000US09005,"Litchfield County, Connecticut",2006,142882.0
05000US05081,"Little River County, Arkansas",2006,10056.0
05000US48297,"Live Oak County, Texas",2006,8696.0
05000US17105,"Livingston County, Illinois",2006,30330.0
05000US21139,"Livingston County, Kentucky",2006,7656.0
05000US26093,"Livingston County, Michigan",2006,128227.0
05000US29117,"Livingston County, Missouri",2006,11378.0
05000US36051,"Livingston County, New York",2006,50883.0
05000US22063,"Livingston Parish, Louisiana",2006,83912.0
05000US48299,"Llano County, Texas",2006,14855.0
05000US05083,"Logan County, Arkansas",2006,16822.0
05000US08075,"Logan County, Colorado",2006,16590.0
05000US17107,"Logan County, Illinois",2006,24251.0
05000US20109,"Logan County, Kansas",2006,2065.0
05000US21141,"Logan County, Kentucky",2006,19698.0
05000US31113,"Logan County, Nebraska",2006,537.0
05000US38047,"Logan County, North Dakota",2006,1552.0
05000US39091,"Logan County, Ohio",2006,34072.0
05000US40083,"Logan County, Oklahoma",2006,27954.0
05000US54045,"Logan County, West Virginia",2006,29399.0
05000US13183,"Long County, Georgia",2006,7649.0
05000US05085,"Lonoke County, Arkansas",2006,45676.0
05000US39093,"Lorain County, Ohio",2006,222202.0
05000US35028,"Los Alamos County, New Mexico",2006,12848.0
05000US06037,"Los Angeles County, California",2006,5352737.0
05000US47105,"Loudon County, Tennessee",2006,35024.0
05000US51107,"Loudoun County, Virginia",2006,157941.0
05000US19115,"Louisa County, Iowa",2006,8008.0
05000US51109,"Louisa County, Virginia",2006,23793.0
05000US31115,"Loup County, Nebraska",2006,440.0
05000US40085,"Love County, Oklahoma",2006,6582.0
05000US48301,"Loving County, Texas",2006,72.0
05000US01085,"Lowndes County, Alabama",2006,9104.0
05000US13185,"Lowndes County, Georgia",2006,75115.0
05000US28087,"Lowndes County, Mississippi",2006,43386.0
05000US72087,"Lo�za Municipio, Puerto Rico",2006,22537.0
05000US48303,"Lubbock County, Texas",2006,190374.0
05000US19117,"Lucas County, Iowa",2006,6778.0
05000US39095,"Lucas County, Ohio",2006,336403.0
05000US26095,"Luce County, Michigan",2006,5377.0
05000US13187,"Lumpkin County, Georgia",2006,20607.0
05000US35029,"Luna County, New Mexico",2006,16158.0
05000US51111,"Lunenburg County, Virginia",2006,10325.0
05000US72089,"Luquillo Municipio, Puerto Rico",2006,14860.0
05000US42079,"Luzerne County, Pennsylvania",2006,247381.0
05000US42081,"Lycoming County, Pennsylvania",2006,91983.0
05000US46085,"Lyman County, South Dakota",2006,2599.0
05000US51680,"Lynchburg city, Virginia",2006,55341.0
05000US48305,"Lynn County, Texas",2006,4043.0
05000US19119,"Lyon County, Iowa",2006,8303.0
05000US20111,"Lyon County, Kansas",2006,24432.0
05000US21143,"Lyon County, Kentucky",2006,7165.0
05000US27083,"Lyon County, Minnesota",2006,18656.0
05000US32019,"Lyon County, Nevada",2006,35387.0
05000US26097,"Mackinac County, Michigan",2006,8802.0
05000US26099,"Macomb County, Michigan",2006,598819.0
05000US01087,"Macon County, Alabama",2006,17578.0
05000US13193,"Macon County, Georgia",2006,10427.0
05000US17115,"Macon County, Illinois",2006,84678.0
05000US29121,"Macon County, Missouri",2006,11863.0
05000US37113,"Macon County, North Carolina",2006,25629.0
05000US47111,"Macon County, Tennessee",2006,15431.0
05000US17117,"Macoupin County, Illinois",2006,37229.0
05000US06039,"Madera County, California",2006,82037.0
05000US01089,"Madison County, Alabama",2006,228735.0
05000US05087,"Madison County, Arkansas",2006,11311.0
05000US12079,"Madison County, Florida",2006,14462.0
05000US13195,"Madison County, Georgia",2006,20067.0
05000US16065,"Madison County, Idaho",2006,26204.0
05000US17119,"Madison County, Illinois",2006,203693.0
05000US18095,"Madison County, Indiana",2006,99759.0
05000US19121,"Madison County, Iowa",2006,11106.0
05000US21151,"Madison County, Kentucky",2006,61172.0
05000US28089,"Madison County, Mississippi",2006,62336.0
05000US29123,"Madison County, Missouri",2006,9209.0
05000US30057,"Madison County, Montana",2006,5893.0
05000US31119,"Madison County, Nebraska",2006,24359.0
05000US36053,"Madison County, New York",2006,55440.0
05000US37115,"Madison County, North Carolina",2006,15861.0
05000US39097,"Madison County, Ohio",2006,31940.0
05000US47113,"Madison County, Tennessee",2006,70688.0
05000US48313,"Madison County, Texas",2006,9991.0
05000US51113,"Madison County, Virginia",2006,10133.0
05000US22065,"Madison Parish, Louisiana",2006,8957.0
05000US21153,"Magoffin County, Kentucky",2006,10068.0
05000US19123,"Mahaska County, Iowa",2006,16745.0
05000US27087,"Mahnomen County, Minnesota",2006,3723.0
05000US39099,"Mahoning County, Ohio",2006,185471.0
05000US40093,"Major County, Oklahoma",2006,5600.0
05000US41045,"Malheur County, Oregon",2006,21059.0
05000US51685,"Manassas Park city, Virginia",2006,6184.0
05000US51683,"Manassas city, Virginia",2006,18926.0
05000US12081,"Manatee County, Florida",2006,214432.0
05000US72091,"Manat� Municipio, Puerto Rico",2006,34650.0
05000US26101,"Manistee County, Michigan",2006,19845.0
05000US55071,"Manitowoc County, Wisconsin",2006,62253.0
05000US55073,"Marathon County, Wisconsin",2006,96094.0
05000US01091,"Marengo County, Alabama",2006,15982.0
05000US72093,"Maricao Municipio, Puerto Rico",2006,4637.0
05000US04013,"Maricopa County, Arizona",2006,2278179.0
05000US29125,"Maries County, Missouri",2006,6887.0
05000US06041,"Marin County, California",2006,171359.0
05000US55075,"Marinette County, Wisconsin",2006,33366.0
05000US01093,"Marion County, Alabama",2006,23717.0
05000US05089,"Marion County, Arkansas",2006,13525.0
05000US12083,"Marion County, Florida",2006,244725.0
05000US13197,"Marion County, Georgia",2006,5552.0
05000US17121,"Marion County, Illinois",2006,30278.0
05000US18097,"Marion County, Indiana",2006,611100.0
05000US19125,"Marion County, Iowa",2006,24558.0
05000US20115,"Marion County, Kansas",2006,9690.0
05000US21155,"Marion County, Kentucky",2006,14611.0
05000US28091,"Marion County, Mississippi",2006,19579.0
05000US29127,"Marion County, Missouri",2006,21453.0
05000US39101,"Marion County, Ohio",2006,50822.0
05000US41047,"Marion County, Oregon",2006,190869.0
05000US45067,"Marion County, South Carolina",2006,24933.0
05000US47115,"Marion County, Tennessee",2006,21545.0
05000US48315,"Marion County, Texas",2006,8559.0
05000US54049,"Marion County, West Virginia",2006,44947.0
05000US06043,"Mariposa County, California",2006,14554.0
05000US45069,"Marlboro County, South Carolina",2006,22365.0
05000US26103,"Marquette County, Michigan",2006,53521.0
05000US55077,"Marquette County, Wisconsin",2006,12024.0
05000US01095,"Marshall County, Alabama",2006,61549.0
05000US17123,"Marshall County, Illinois",2006,9930.0
05000US18099,"Marshall County, Indiana",2006,32821.0
05000US19127,"Marshall County, Iowa",2006,27375.0
05000US20117,"Marshall County, Kansas",2006,7867.0
05000US21157,"Marshall County, Kentucky",2006,24684.0
05000US27089,"Marshall County, Minnesota",2006,7217.0
05000US28093,"Marshall County, Mississippi",2006,27414.0
05000US40095,"Marshall County, Oklahoma",2006,10706.0
05000US46091,"Marshall County, South Dakota",2006,3317.0
05000US47117,"Marshall County, Tennessee",2006,21170.0
05000US54051,"Marshall County, West Virginia",2006,26423.0
05000US12085,"Martin County, Florida",2006,105398.0
05000US18101,"Martin County, Indiana",2006,7684.0
05000US21159,"Martin County, Kentucky",2006,10402.0
05000US27091,"Martin County, Minnesota",2006,15915.0
05000US37117,"Martin County, North Carolina",2006,18508.0
05000US48317,"Martin County, Texas",2006,2797.0
05000US51690,"Martinsville city, Virginia",2006,11154.0
05000US17125,"Mason County, Illinois",2006,11617.0
05000US21161,"Mason County, Kentucky",2006,13088.0
05000US26105,"Mason County, Michigan",2006,21941.0
05000US48319,"Mason County, Texas",2006,2968.0
05000US53045,"Mason County, Washington",2006,43980.0
05000US54053,"Mason County, West Virginia",2006,20826.0
05000US17127,"Massac County, Illinois",2006,12039.0
05000US48321,"Matagorda County, Texas",2006,24317.0
05000US02170,"Matanuska-Susitna Borough, Alaska",2006,55305.0
05000US51115,"Mathews County, Virginia",2006,7176.0
05000US15009,"Maui County, Hawaii",2006,102517.0
05000US72095,"Maunabo Municipio, Puerto Rico",2006,9487.0
05000US47119,"Maury County, Tennessee",2006,56168.0
05000US48323,"Maverick County, Texas",2006,22858.0
05000US72097,"Mayag�ez Municipio, Puerto Rico",2006,73530.0
05000US40097,"Mayes County, Oklahoma",2006,29888.0
05000US40087,"McClain County, Oklahoma",2006,22617.0
05000US30055,"McCone County, Montana",2006,1356.0
05000US46087,"McCook County, South Dakota",2006,4197.0
05000US45065,"McCormick County, South Carolina",2006,8665.0
05000US21145,"McCracken County, Kentucky",2006,49900.0
05000US21147,"McCreary County, Kentucky",2006,13872.0
05000US48307,"McCulloch County, Texas",2006,5881.0
05000US40089,"McCurtain County, Oklahoma",2006,24369.0
05000US29119,"McDonald County, Missouri",2006,15451.0
05000US17109,"McDonough County, Illinois",2006,27719.0
05000US37111,"McDowell County, North Carolina",2006,33454.0
05000US54047,"McDowell County, West Virginia",2006,18666.0
05000US13189,"McDuffie County, Georgia",2006,15784.0
05000US17111,"McHenry County, Illinois",2006,205238.0
05000US38049,"McHenry County, North Dakota",2006,4086.0
05000US13191,"McIntosh County, Georgia",2006,9737.0
05000US38051,"McIntosh County, North Dakota",2006,2398.0
05000US40091,"McIntosh County, Oklahoma",2006,15819.0
05000US42083,"McKean County, Pennsylvania",2006,34352.0
05000US38053,"McKenzie County, North Dakota",2006,3079.0
05000US35031,"McKinley County, New Mexico",2006,46081.0
05000US17113,"McLean County, Illinois",2006,122566.0
05000US21149,"McLean County, Kentucky",2006,7408.0
05000US38055,"McLean County, North Dakota",2006,6903.0
05000US48309,"McLennan County, Texas",2006,156003.0
05000US27085,"McLeod County, Minnesota",2006,26792.0
05000US47107,"McMinn County, Tennessee",2006,38947.0
05000US48311,"McMullen County, Texas",2006,700.0
05000US47109,"McNairy County, Tennessee",2006,19485.0
05000US20113,"McPherson County, Kansas",2006,22161.0
05000US31117,"McPherson County, Nebraska",2006,332.0
05000US46089,"McPherson County, South Dakota",2006,1954.0
05000US20119,"Meade County, Kansas",2006,3044.0
05000US21163,"Meade County, Kentucky",2006,20271.0
05000US46093,"Meade County, South Dakota",2006,17881.0
05000US30059,"Meagher County, Montana",2006,1395.0
05000US37119,"Mecklenburg County, North Carolina",2006,552417.0
05000US51117,"Mecklenburg County, Virginia",2006,25864.0
05000US26107,"Mecosta County, Michigan",2006,33309.0
05000US39103,"Medina County, Ohio",2006,122293.0
05000US48325,"Medina County, Texas",2006,30117.0
05000US27093,"Meeker County, Minnesota",2006,17087.0
05000US39105,"Meigs County, Ohio",2006,18099.0
05000US47121,"Meigs County, Tennessee",2006,8935.0
05000US46095,"Mellette County, South Dakota",2006,1337.0
05000US17129,"Menard County, Illinois",2006,9691.0
05000US48327,"Menard County, Texas",2006,1652.0
05000US06045,"Mendocino County, California",2006,61516.0
05000US21165,"Menifee County, Kentucky",2006,4930.0
05000US26109,"Menominee County, Michigan",2006,18993.0
05000US55078,"Menominee County, Wisconsin",2006,2917.0
05000US06047,"Merced County, California",2006,128390.0
05000US17131,"Mercer County, Illinois",2006,12804.0
05000US21167,"Mercer County, Kentucky",2006,16061.0
05000US29129,"Mercer County, Missouri",2006,2755.0
05000US34021,"Mercer County, New Jersey",2006,242307.0
05000US38057,"Mercer County, North Dakota",2006,6434.0
05000US39107,"Mercer County, Ohio",2006,29941.0
05000US42085,"Mercer County, Pennsylvania",2006,91375.0
05000US54055,"Mercer County, West Virginia",2006,49138.0
05000US13199,"Meriwether County, Georgia",2006,16951.0
05000US31121,"Merrick County, Nebraska",2006,5825.0
05000US33013,"Merrimack County, New Hampshire",2006,110694.0
05000US08077,"Mesa County, Colorado",2006,102878.0
05000US21169,"Metcalfe County, Kentucky",2006,7631.0
05000US18103,"Miami County, Indiana",2006,28181.0
05000US20121,"Miami County, Kansas",2006,22651.0
05000US39109,"Miami County, Ohio",2006,75621.0
05000US12086,"Miami-Dade County, Florida",2006,1271467.0
05000US09007,"Middlesex County, Connecticut",2006,122751.0
05000US25017,"Middlesex County, Massachusetts",2006,1008747.0
05000US34023,"Middlesex County, New Jersey",2006,499434.0
05000US51119,"Middlesex County, Virginia",2006,8955.0
05000US26111,"Midland County, Michigan",2006,61127.0
05000US48329,"Midland County, Texas",2006,84368.0
05000US42087,"Mifflin County, Pennsylvania",2006,35431.0
05000US48331,"Milam County, Texas",2006,17050.0
05000US49027,"Millard County, Utah",2006,7495.0
05000US27095,"Mille Lacs County, Minnesota",2006,19295.0
05000US05091,"Miller County, Arkansas",2006,32048.0
05000US13201,"Miller County, Georgia",2006,4671.0
05000US29131,"Miller County, Missouri",2006,18320.0
05000US19129,"Mills County, Iowa",2006,11141.0
05000US48333,"Mills County, Texas",2006,3509.0
05000US55079,"Milwaukee County, Wisconsin",2006,660015.0
05000US46097,"Miner County, South Dakota",2006,1931.0
05000US08079,"Mineral County, Colorado",2006,844.0
05000US30061,"Mineral County, Montana",2006,3203.0
05000US32021,"Mineral County, Nevada",2006,4063.0
05000US54057,"Mineral County, West Virginia",2006,21746.0
05000US54059,"Mingo County, West Virginia",2006,21224.0
05000US16067,"Minidoka County, Idaho",2006,12228.0
05000US46099,"Minnehaha County, South Dakota",2006,120193.0
05000US26113,"Missaukee County, Michigan",2006,11170.0
05000US05093,"Mississippi County, Arkansas",2006,33617.0
05000US29133,"Mississippi County, Missouri",2006,10592.0
05000US30063,"Missoula County, Montana",2006,82361.0
